imdbId,title,year,genres
151738,Never Been Kissed,1999,Comedy|Romance
126250,Cookie's Fortune,1999,Comedy|Drama
166195,Foolish,1999,Comedy
119219,Goodbye Lover,1999,Comedy|Crime|Thriller
123964,Life,1999,Comedy|Crime|Drama
143261,Friends & Lovers,1999,Comedy|Drama|Romance
139394,"Joyriders, The",1999,Drama
120836,Lost & Found,1999,Comedy|Romance
120797,Pushing Tin,1999,Comedy
126886,Election,1999,Comedy
120907,eXistenZ,1999,Action|Sci-Fi|Thriller
137494,Entrapment,1999,Crime|Thriller
138510,Idle Hands,1999,Comedy|Horror
138874,Three Seasons,1999,Drama
155388,"Winslow Boy, The",1999,Drama
120616,"Mummy, The",1999,Action|Adventure|Comedy|Fantasy|Horror|Thriller
188052,Mascara,1999,Drama
140379,William Shakespeare's A Midsummer Night's Dream,1999,Comedy|Fantasy
160298,Trippin',1999,Comedy
120659,Endurance,1999,Documentary|Drama
120915,Star Wars: Episode I - The Phantom Menace,1999,Action|Adventure|Sci-Fi
166252,"Love Letter, The",1999,Comedy|Romance
125439,Notting Hill,1999,Comedy|Romance
139809,"Thirteenth Floor, The",1999,Drama|Sci-Fi|Thriller
126859,"Loss of Sexual Innocence, The",1999,Drama|Fantasy
128278,Instinct,1999,Drama|Thriller
186508,Buena Vista Social Club,1999,Documentary|Musical
164085,Limbo,1999,Drama
145660,Austin Powers: The Spy Who Shagged Me,1999,Action|Adventure|Comedy
143924,Promise Her Anything,1999,Comedy|Drama
120855,Tarzan,1999,Adventure|Animation|Children|Drama
144214,"General's Daughter, The",1999,Crime|Drama|Mystery|Thriller
184510,Get Bruce,1999,Documentary
122541,"Ideal Husband, An",1999,Comedy|Romance
142342,Big Daddy,1999,Comedy
158983,"South Park: Bigger, Longer and Uncut",1999,Animation|Comedy|Musical
120891,Wild Wild West,1999,Action|Comedy|Sci-Fi|Western
162677,Summer of Sam,1999,Drama
163651,American Pie,1999,Comedy|Romance
137363,Arlington Road,1999,Thriller
158811,Muppets From Space,1999,Children|Comedy
185937,"Blair Witch Project, The",1999,Drama|Horror|Thriller
120899,My Life So Far,1999,Drama
120663,Eyes Wide Shut,1999,Drama|Mystery|Thriller
139414,Lake Placid,1999,Horror|Thriller
161100,"Wood, The",1999,Drama
157503,Drop Dead Gorgeous,1999,Comedy
171363,"Haunting, The",1999,Horror|Thriller
141369,Inspector Gadget,1999,Action|Adventure|Children|Comedy
162710,Trick,1999,Comedy|Romance
149261,Deep Blue Sea,1999,Action|Horror|Sci-Fi|Thriller
132347,Mystery Men,1999,Action|Comedy|Fantasy
163187,Runaway Bride,1999,Comedy|Romance
162830,Twin Falls Idaho,1999,Drama
144168,Dick,1999,Comedy
129167,"Iron Giant, The",1999,Adventure|Animation|Children|Drama|Sci-Fi
167404,"Sixth Sense, The",1999,Drama|Horror|Mystery
155267,"Thomas Crown Affair, The",1999,Action|Mystery
131325,Bowfinger,1999,Comedy
120620,Brokedown Palace,1999,Drama
165710,Detroit Rock City,1999,Comedy
168987,Better Than Chocolate,1999,Comedy|Romance
130121,Mickey Blue Eyes,1999,Comedy|Romance
133046,Teaching Mrs. Tingle,1999,Comedy|Thriller
176269,Universal Soldier: The Return,1999,Action|Sci-Fi
188863,Love Stinks,1999,Comedy
160401,In Too Deep,1999,Action|Thriller
181833,"Source, The",1999,Documentary
181733,On the Ropes,1999,Documentary|Drama
120657,"13th Warrior, The",1999,Action|Adventure|Fantasy
138304,"Astronaut's Wife, The",1999,Horror|Sci-Fi|Thriller
160236,Dudley Do-Right,1999,Children|Comedy
164108,"Muse, The",1999,Comedy
160216,A Dog of Flanders,1999,Children|Drama
144286,"Lost Son, The",1999,Drama
163579,Chill Factor,1999,Action|Adventure|Comedy|Thriller
125971,Outside Providence,1999,Comedy
145531,Stigmata,1999,Drama|Thriller
164181,Stir of Echoes,1999,Horror|Mystery|Thriller
133412,Best Laid Plans,1999,Crime|Drama
151582,"Minus Man, The",1999,Drama|Mystery
178988,Whiteboyz,1999,Comedy|Drama
169547,American Beauty,1999,Drama|Romance
181316,Blue Streak,1999,Comedy
126916,For Love of the Game,1999,Comedy|Drama
127296,Splendor,1999,Comedy
173390,Sugar Town,1999,Comedy
150377,Double Jeopardy,1999,Action|Crime|Drama|Thriller
120716,Jakob the Liar,1999,Drama
140397,Mumford,1999,Comedy|Drama
160338,Guinevere,1999,Drama|Romance
159421,"Adventures of Elmo in Grouchland, The",1999,Children|Comedy
168172,Simon Sez,1999,Action|Comedy
164114,Drive Me Crazy,1999,Comedy|Romance
134618,"Mystery, Alaska",1999,Comedy|Drama
120188,Three Kings,1999,Action|Adventure|Comedy|Drama|War
162360,"Happy, Texas",1999,Comedy
134033,Plunkett & MaCleane,1999,Action|Adventure|Drama
194314,Romance,1999,Drama|Romance
156934,Random Hearts,1999,Drama|Romance
167427,Superstar,1999,Comedy
171804,Boys Don't Cry,1999,Drama
165854,"Limey, The",1999,Crime|Drama|Thriller
165874,The Mating Habits of the Earthbound Human,1999,Comedy|Sci-Fi
143746,Molly,1999,Comedy|Drama
137523,Fight Club,1999,Action|Crime|Drama|Thriller
187712,Beefcake,1999,Drama
160916,"Story of Us, The",1999,Comedy|Drama
160672,Joe the King,1999,Crime|Drama
192194,Julien Donkey-Boy,1999,Drama
203408,"Omega Code, The",1999,Action
166896,"Straight Story, The",1999,Adventure|Drama
200469,Bats,1999,Horror|Thriller
168501,"Best Man, The",1999,Comedy|Drama
163988,Bringing Out the Dead,1999,Drama
142201,Crazy in Alabama,1999,Comedy|Drama
144640,Three to Tango,1999,Comedy|Romance
172627,Body Shots,1999,Drama
185371,House on Haunted Hill,1999,Horror|Thriller
166943,Music of the Heart,1999,Drama
120601,Being John Malkovich,1999,Comedy|Drama|Fantasy
144178,Dreaming of Joseph Lees,1999,Drama|Romance
154827,Man of the Century,1999,Comedy
157075,"Suburbans, The",1999,Drama
200849,My Best Fiend (Mein liebster Feind),1999,Documentary
120596,"Bachelor, The",1999,Comedy|Romance
145681,"Bone Collector, The",1999,Thriller
140352,"Insider, The",1999,Drama|Thriller
181288,American Movie,1999,Documentary
200071,Rosetta,1999,Drama
172726,Light It Up,1999,Drama
149691,Anywhere But Here,1999,Comedy|Drama
120655,Dogma,1999,Adventure|Comedy|Fantasy
151137,"Messenger: The Story of Joan of Arc, The",1999,Drama|War
165773,Felicia's Journey,1999,Thriller
160620,Oxygen,1999,Crime|Drama|Thriller
165859,Liberty Heights,1999,Drama
178737,Mansfield Park,1999,Comedy|Drama|Romance
162661,Sleepy Hollow,1999,Fantasy|Horror|Mystery|Romance
143145,"World Is Not Enough, The",1999,Action|Adventure|Thriller
185125,All About My Mother (Todo sobre mi madre),1999,Drama
144969,Home Page,1999,Documentary
146675,End of Days,1999,Action|Fantasy|Horror|Mystery|Thriller
120363,Toy Story 2,1999,Adventure|Animation|Children|Comedy|Fantasy
155711,Flawless,1999,Drama
189744,Miss Julie,1999,Drama
134154,Ride with the Devil,1999,Drama|Romance|War
161023,Tumbleweeds,1999,Drama
160509,Agnes Browne,1999,Comedy|Drama
172396,"End of the Affair, The",1999,Drama
144715,Holy Smoke,1999,Comedy|Drama
160513,"Map of the World, A",1999,Drama
158371,Sweet and Lowdown,1999,Comedy|Drama
150216,Cradle Will Rock,1999,Drama
205000,Deuce Bigalow: Male Gigolo,1999,Comedy
120689,"Green Mile, The",1999,Crime|Drama
124315,"Cider House Rules, The",1999,Drama
167423,Diamonds,1999,Mystery
141974,"War Zone, The",1999,Drama|Thriller
166485,Anna and the King,1999,Drama|Romance
182789,Bicentennial Man,1999,Drama|Romance|Sci-Fi
164912,Stuart Little,1999,Children|Comedy|Fantasy
162866,"Emperor and the Assassin, The (Jing ke ci qin wang)",1999,Drama
120910,Fantasia 2000,1999,Animation|Children|Musical|IMAX
175880,Magnolia,1999,Drama
119079,Onegin,1999,Drama|Romance
174204,Simpatico,1999,Comedy|Drama
151568,Topsy-Turvy,1999,Comedy|Drama|Musical
146838,Any Given Sunday,1999,Drama
125664,Man on the Moon,1999,Comedy|Drama
177789,Galaxy Quest,1999,Adventure|Comedy|Sci-Fi
134119,"Talented Mr. Ripley, The",1999,Drama|Mystery|Thriller
174856,"Hurricane, The",1999,Drama
145653,Angela's Ashes,1999,Drama
196857,Play it to the Bone,1999,Comedy|Drama
120866,Titus,1999,Drama
192335,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999,Documentary
174268,"Third Miracle, The",1999,Drama
120834,Snow Falling on Cedars,1999,Drama
172493,"Girl, Interrupted",1999,Drama
156812,My Dog Skip,1999,Children|Drama
198385,Creature,1999,Documentary
197544,Hellhounds on My Trail,1999,Documentary
120662,Eye of the Beholder,1999,Thriller
156639,"Big Tease, The",1999,Comedy
201840,"Cup, The (Phörpa)",1999,Comedy
126651,Santitos,1999,Comedy
185154,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat),1999,Drama
192069,Gendernauts,1999,Documentary
159373,Cotton Mary,1999,Drama
209189,Not One Less (Yi ge dou bu neng shao),1999,Drama
171764,Soft Toilet Seats,1999,Comedy
159272,Beautiful People,1999,Comedy
158583,Deterrence,1999,Drama|Thriller
181618,Judy Berlin,1999,Drama
164756,Mifune's Last Song (Mifunes sidste sang),1999,Comedy|Drama|Romance
218043,Beyond the Mat,1999,Documentary
165798,Ghost Dog: The Way of the Samurai,1999,Crime|Drama
142688,"Ninth Gate, The",1999,Fantasy|Horror|Mystery|Thriller
181530,East-West (Est-ouest),1999,Drama|Romance
201538,"Carriers Are Waiting, The (Convoyeurs attendent, Les)",1999,Comedy|Drama
180181,Soft Fruit,1999,Comedy|Drama
146516,Buddy Boy,1999,Drama|Thriller
191043,"Color of Paradise, The (Rang-e khoda)",1999,Drama
165643,Black and White,1999,Drama
166175,East is East,1999,Comedy
179063,Third World Cop,1999,Action
159097,"Virgin Suicides, The",1999,Drama|Romance
162348,Smiling Fish and Goat on Fire,1999,Comedy|Romance
180793,"Last September, The",1999,Drama
188674,Human Traffic,1999,Comedy
165831,Held Up,1999,Comedy
207998,Better Living Through Circuitry,1999,Documentary
154443,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),1999,Comedy
173910,Running Free,1999,Adventure|Children|Drama
189047,Retro Puppet Master (Puppet Master 7),1999,Horror|Sci-Fi|Thriller
179074,American Pimp,1999,Documentary
145503,Sunshine,1999,Drama
188030,Butterfly (La lengua de las mariposas),1999,Drama
186253,Jesus' Son,1999,Drama
165384,"Match, The",1999,Comedy|Romance
189142,"Time Regained (Temps retrouvé, Le)",1999,Drama
179116,But I'm a Cheerleader,1999,Comedy
215369,Shower (Xizao),1999,Comedy
168794,"Five Senses, The",1999,Drama
205735,Criminal Lovers,1999,Crime|Drama|Romance|Thriller
144201,"Girl on the Bridge, The (Fille sur le pont, La)",1999,Drama|Romance
171865,Wonderland,1999,Drama
130444,Aimée & Jaguar,1999,Drama|Romance|War
204709,"Affair of Love, An (Liaison pornographique, Une)",1999,Drama|Romance
120593,"Autumn Heart, The",1999,Drama
188640,Godzilla 2000 (Gojira ni-sen mireniamu),1999,Action|Adventure|Sci-Fi
176426,All the Rage (It's the Rage),1999,Drama
190798,Solas,1999,Drama
210717,Goya in Bordeaux (Goya en Burdeos),1999,Drama
188694,Uninvited Guest,1999,Drama
170452,"Prince of Central Park, The",1999,Action|Adventure|Drama
211219,Barenaked in America,1999,Documentary
162236,Just Looking,1999,Comedy
230591,One Day in September,1999,Documentary
223530,Nowhere to Hide (Injeong sajeong bol geot eobtda),1999,Action|Comedy|Crime|Thriller
234805,"Legend of Rita, The (Stille nach dem Schuß, Die)",1999,Drama
188506,"Monkey's Tale, A (Château des singes, Le)",1999,Animation|Children
162024,Two Ninas,1999,Comedy|Romance
177769,Fever,1999,Thriller
138493,Hit and Runway,1999,Comedy
161977,Simon Magus,1999,Drama|Fantasy|Mystery|Romance
162023,Tuvalu,1999,Comedy
152015,Pola X,1999,Drama|Romance
184819,Petits Freres (Petits Frères),1999,Drama
210727,Himalaya (Himalaya - l'enfance d'un chef),1999,Adventure|Drama
194530,Whatever Happened to Harold Smith?,1999,Comedy
212517,Let It Snow,1999,Comedy|Romance
226648,Wolves,1999,Documentary|IMAX
159423,Encounter in the Third Dimension,1999,IMAX
182299,Siegfried & Roy: The Magic Box,1999,Documentary|IMAX
155197,Speedway Junky,1999,Drama
219126,"Learning Curve, The",1999,Crime|Drama|Thriller
211286,"Bûche, La",1999,Comedy|Drama
177746,"Children of the Century, The (Enfants du siècle, Les)",1999,Drama|Romance
171685,Ratcatcher,1999,Drama
223251,Faces of Death: Fact or Fiction?,1999,Documentary|Horror
209933,Good Work (Beau travail),1999,Drama
177898,"Last Seduction II, The",1999,Crime|Drama|Thriller
213121,New Waterford Girl,1999,Comedy
186730,It All Starts Today (Ça commence aujourd'hui),1999,Drama
218553,Ringu 2 (Ring 2),1999,Horror|Mystery
178022,Siam Sunset,1999,Comedy
209368,Strange Planet,1999,Comedy|Romance
175777,Just a Little Harmless Sex,1999,Comedy|Romance
218433,Me & Isaac Newton,1999,Documentary
235060,"Road Home, The (Wo de fu qin mu qin)",1999,Drama|Romance
155722,Gloomy Sunday (Ein Lied von Liebe und Tod),1999,Drama|Romance
214730,Grass,1999,Documentary
156096,Spring Forward,1999,Drama
210389,Wisconsin Death Trip,1999,Documentary
140447,"Passion of Ayn Rand, The",1999,Documentary|Drama|Romance
160574,Nice Guys Sleep Alone,1999,Comedy|Romance
144688,Wildflowers,1999,Drama
164221,Virtual Sexuality,1999,Comedy|Drama
177215,Seven Girlfriends,1999,Comedy|Romance
207805,Tuesdays with Morrie,1999,Drama
187859,Genghis Blues,1999,Documentary
162625,Ambush (Rukajärven tie),1999,Drama|Romance|War
232611,Second Skin (Segunda Piel),1999,Drama|Romance
199683,Kikujiro (Kikujirô no natsu),1999,Comedy|Drama
192657,Shiri (Swiri),1999,Action|Drama|Romance|Thriller
180748,In China They Eat Dogs (I Kina spiser de hunde),1999,Action|Comedy
181810,Sex: The Annabel Chong Story,1999,Documentary
189553,"Girl Next Door, The",1999,Documentary
221111,Dead or Alive: Hanzaisha,1999,Action|Crime
295362,Chaos (Kaosu),1999,Crime|Mystery|Thriller
146879,"Hi-Line, The",1999,Drama
168080,Dying of Laughter (Muertos de Risa),1999,Comedy
170259,Luna Papa,1999,Comedy|Drama|Fantasy
168122,Pirates of Silicon Valley,1999,Documentary|Drama
165086,"Secret Life of Girls, The",1999,Comedy
173772,My Voyage to Italy (Il mio viaggio in Italia),1999,Documentary
262246,Attack the Gas Station! (Juyuso seubgyuksageun),1999,Comedy|Crime
220726,Human Resources (Ressources humaines),1999,Drama
162662,"Slipping-Down Life, A",1999,Drama|Romance
120604,Beowulf,1999,Action|Horror|Sci-Fi
120695,From Dusk Till Dawn 3: The Hangman's Daughter,1999,Horror|Thriller|Western
120801,RKO 281,1999,Drama
125507,Sophie's World (Sofies verden),1999,Adventure|Drama|Fantasy
131566,Rogue Trader,1999,Crime|Drama
135790,Bang Boom Bang - Ein todsicheres Ding,1999,Action|Comedy
145547,Two Hands,1999,Comedy|Crime|Thriller
147599,Thick as Thieves,1999,Crime|Drama
148103,Set Me Free (Emporte-moi),1999,Drama
159485,"Tough Ones, The (Häjyt)",1999,Action|Drama
161292,Bleeder,1999,Drama|Thriller
165196,Molokai (Molokai: The Story of Father Damien),1999,Drama
167752,"4th Floor, The",1999,Thriller
168123,Pitkä kuuma kesä,1999,Comedy|Drama
174330,Venus Beauty Institute (Vénus beauté),1999,Comedy|Drama|Romance
175536,Freeway II: Confessions of a Trickbaby,1999,Comedy|Crime|Drama|Thriller
175790,Joseph and the Amazing Technicolor Dreamcoat,1999,Musical
178145,Joan of Arc,1999,Adventure|Drama
181960,After the Rain (Ame agaru),1999,Action|Drama
185101,Pups,1999,Crime|Drama|Thriller
189630,Kadosh,1999,Drama
197213,Adrenaline Drive (Adorenarin doraibu),1999,Comedy
197569,"Humanité, L'",1999,Crime|Drama
201290,"Underground Comedy Movie, The",1999,Comedy
201517,Charisma (Karisuma),1999,Drama
202381,Guest House Paradiso,1999,Comedy|Thriller
209463,"Wind Will Carry Us, The (Bad ma ra khahad bord)",1999,Drama
213682,Taboo (Gohatto),1999,Drama
213905,Crane World (Mundo grúa),1999,Comedy|Drama
214605,Cremaster 2,1999,Drama
216165,Running Out of Time (Am zin),1999,Action|Crime|Drama|Thriller
219887,Century of the Dragon (Long zai bian yuan),1999,Crime|Thriller
222368,"Nameless, The (Los sin nombre)",1999,Drama|Horror|Mystery
225535,"Debt, The (Dlug)",1999,Crime|Drama|Thriller
235154,6ixtynin9 (Ruang Talok 69),1999,Action|Comedy|Thriller
235198,Audition (Ôdishon),1999,Drama|Horror|Mystery|Romance|Thriller
243558,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku),1999,Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance
184526,Gorgeous (Boh lee chun),1999,Action|Comedy|Romance
206013,My Neighbors the Yamadas (Hôhokekyo tonari no Yamada-kun),1999,Animation|Comedy
132905,No One Writes to the Colonel (El coronel no tiene quien le escriba),1999,Drama
201631,Garage Olimpo,1999,Drama
192766,"Wake in Providence, A",1999,Comedy
177747,Between Your Legs (Entre las piernas),1999,Drama|Mystery|Romance|Thriller
184424,Eddie Izzard: Dress to Kill,1999,Comedy
185284,Silent Witness (Do Not Disturb),1999,Action|Comedy|Thriller
150992,Hum Dil De Chuke Sanam,1999,Drama|Romance
133385,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),1999,Adventure|Children|Comedy|Fantasy
202559,"Room for Romeo Brass, A",1999,Comedy|Drama
175680,"Goodnight, Mister Tom",1999,Drama
183613,Orfeu,1999,Crime|Drama|Romance
203427,Le créateur,1999,Comedy
262411,Fatty Drives the Bus,1999,Comedy
205725,"Farewell, Home Sweet Home (Adieu, plancher des vaches!)",1999,Comedy|Drama
179182,Forever Mine,1999,Crime|Drama|Romance|Thriller
266075,Memento Mori (Yeogo goedam II),1999,Horror
220806,Tell Me Something (Telmisseomding),1999,Crime|Horror|Mystery|Thriller
229625,One More Kiss,1999,Drama|Romance
177242,Sun Alley (Sonnenallee),1999,Comedy|Romance
217894,"Woman Chaser, The",1999,Comedy
210302,Gemini (Sôseiji),1999,Drama|Fantasy|Horror|Mystery|Thriller
220644,"Mission, The (Cheung fo)",1999,Crime|Drama|Mystery
193763,Possessed (Besat),1999,Action|Crime|Drama|Horror|Thriller
170351,Pan Tadeusz: The Last Foray in Lithuania (Pan Tadeusz),1999,Drama|Romance|War
177507,Absolute Giganten,1999,Action|Comedy|Drama|Romance
247613,Peppermint Candy (Bakha satang),1999,Drama
202682,Where a Good Man Goes (Joi gin a long),1999,Action|Drama|Thriller
143323,Jesus Is a Palestinian (Jezus is een Palestijn),1999,Comedy
212579,Blackadder Back & Forth,1999,Comedy
173957,Kimberly,1999,Comedy|Romance
195630,Dead Silent,1999,Thriller
128378,With Fire and Sword (Ogniem i mieczem),1999,Adventure|Crime|Drama|Romance|War
190506,Two Kilers (Kilerów 2-óch),1999,Comedy|Crime
296108,News from a Personal War (Notícias de uma Guerra Particular),1999,Documentary
172348,Introducing Dorothy Dandridge,1999,Drama|Musical|Romance
167137,"One and Only, The (Eneste ene, Den)",1999,Comedy|Romance
238414,Mickey's Once Upon a Christmas,1999,Animation|Comedy|Fantasy
119413,God’s Wedding (As Bodas de Deus),1999,Comedy
240732,"Moment After, The",1999,Drama|Sci-Fi|Thriller
245209,Dialogues with Solzhenitsyn (Uzel),1999,Documentary
234217,Clouds of May (Mayis sikintisi),1999,Drama
389011,"Hot Dog Program, A",1999,Documentary
